Time America/New_York UTC-04:00,Level (Stage) (ft),Flow Rate (ft3/s),Total Rain (in),Level (Stage) (ft),Discharge Volume (ft3),Flow Rate (ft3/s),Total Rain (in)
10/2/2020 7:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 7:15,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 7:30,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 7:45,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 8:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 8:15,2.76,0,7.77,3.05,62214,0,472.05
10/2/2020 8:30,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 8:45,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 9:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 9:15,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 9:30,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 9:45,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 10:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 10:15,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 10:30,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 10:45,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 11:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 11:15,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 11:30,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 11:45,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 12:00,2.75,0,7.77,3.05,62214,0,472.05
10/2/2020 12:15,2.76,0,7.77,3.05,62214,0,472.05
10/2/2020 12:30,2.76,0,7.77,3.05,62214,0,472.04
10/2/2020 12:45,2.76,0,7.77,3.05,62214,0,472.04
10/2/2020 13:00,2.76,0,7.77,3.05,62214,0,472.03
10/2/2020 13:15,2.75,0,7.77,3.05,84113,29.2,472.03
10/2/2020 13:30,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 13:45,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 14:00,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 14:15,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 14:30,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 14:45,2.76,0,7.76,3.05,84113,0,472.03
10/2/2020 15:00,2.76,0,7.76,3.05,84113,0,472.02
10/2/2020 15:15,2.76,0,7.76,3.05,84113,0,472.01
10/2/2020 15:30,2.76,0,7.75,3.05,84113,0,472.01
10/2/2020 15:45,2.76,0,7.75,3.05,84113,0,472
10/2/2020 16:00,2.76,0,7.75,3.05,84113,0,472
10/2/2020 16:15,2.76,0,7.75,3.05,84113,0,471.99
10/2/2020 16:30,2.76,0,7.74,3.05,84113,0,471.99
10/2/2020 16:45,2.76,0,7.74,3.05,84113,0,471.98
10/2/2020 17:00,2.76,0,7.74,3.05,84113,0,471.98
10/2/2020 17:15,2.76,0,7.74,3.05,84113,0,471.98
10/2/2020 17:30,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 17:45,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 18:00,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 18:15,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 18:30,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 18:45,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 19:00,2.76,0,7.74,3.05,84113,0,471.97
10/2/2020 19:15,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 19:30,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 19:45,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 20:00,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 20:15,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 20:30,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 20:45,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 21:00,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 21:15,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 21:30,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 21:45,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 22:00,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 22:15,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 22:30,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 22:45,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 23:00,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 23:15,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 23:30,2.76,0,7.73,3.05,84113,0,471.97
10/2/2020 23:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 0:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 0:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 0:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 0:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 1:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 1:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 1:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 1:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 2:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 2:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 2:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 2:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 3:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 3:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 3:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 3:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 4:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 4:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 4:30,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 4:45,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 5:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 5:15,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 5:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 5:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 6:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 6:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 6:30,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 6:45,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 7:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 7:15,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 7:30,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 7:45,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 8:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 8:15,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 8:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 8:45,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 9:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 9:15,2.76,23.5,7.73,3.05,84113,0,471.97
10/3/2020 9:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 9:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 10:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 10:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 10:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 10:45,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 11:00,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 11:15,2.77,0,7.73,3.05,84113,0,471.97
10/3/2020 11:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 11:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 12:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 12:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 12:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 12:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 13:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 13:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 13:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 13:45,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 14:00,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 14:15,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 14:30,2.76,0,7.73,3.05,84113,0,471.97
10/3/2020 14:45,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 15:00,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 15:15,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 15:30,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 15:45,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 16:00,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 16:15,2.76,0,7.73,3.04,84113,0,471.97
10/3/2020 16:30,2.77,0,7.73,3.05,84113,0,471.94
10/3/2020 16:45,2.78,0,7.65,3.06,84113,0,471.82
10/3/2020 17:00,2.78,0,7.58,3.06,84113,0,471.8
10/3/2020 17:15,2.78,0,7.57,3.06,84113,0,471.8
10/3/2020 17:30,2.78,0,7.57,3.06,84113,0,471.8
10/3/2020 17:45,2.78,0,7.57,3.06,84113,0,471.8
10/3/2020 18:00,2.78,0,7.57,3.06,84113,0,471.8
10/3/2020 18:15,2.79,0,7.57,3.06,84113,0,471.78
10/3/2020 18:30,2.79,0,7.57,3.06,84113,0,471.75
10/3/2020 18:45,2.79,0,7.57,3.06,84113,0,471.68
10/3/2020 19:00,2.8,0,7.57,3.06,84113,0,471.63
10/3/2020 19:15,2.8,0,7.55,3.06,84113,0,471.62
10/3/2020 19:30,2.8,0,7.55,3.06,84113,0,471.62
10/3/2020 19:45,2.8,0,7.55,3.06,84113,0,471.62
10/3/2020 20:00,2.8,0,7.55,3.06,84113,0,471.6
10/3/2020 20:15,2.8,0,7.54,3.07,84113,0,471.59
10/3/2020 20:30,2.8,0,7.49,3.07,84113,0,471.59
10/3/2020 20:45,2.8,0,7.49,3.07,84113,0,471.59
10/3/2020 21:00,2.8,0,7.49,3.07,84113,0,471.59
10/3/2020 21:15,2.8,0,7.49,3.07,84113,0,471.59
10/3/2020 21:30,2.8,0,7.49,3.07,84113,0,471.59
10/3/2020 21:45,2.8,0,7.49,3.07,84113,0,471.57
10/3/2020 22:00,2.8,0,7.49,3.07,84113,0,471.57
10/3/2020 22:15,2.81,0,7.49,3.07,84113,0,471.54
10/3/2020 22:30,2.81,0,7.49,3.07,84113,0,471.53
10/3/2020 22:45,2.81,0,7.49,3.07,84113,0,471.53
10/3/2020 23:00,2.81,0,7.48,3.07,84113,0,471.53
10/3/2020 23:15,2.81,0,7.48,3.07,84113,0,471.53
10/3/2020 23:30,2.81,0,7.48,3.07,84113,0,471.52
10/3/2020 23:45,2.81,0,7.46,3.07,84113,0,471.5
10/4/2020 0:00,2.81,0,7.46,3.07,84113,0,471.5
10/4/2020 0:15,2.81,0,7.45,3.08,84113,0,471.49
10/4/2020 0:30,2.81,0,7.44,3.08,84113,0,471.48
10/4/2020 0:45,2.82,0,7.41,3.08,84113,0,471.47
10/4/2020 1:00,2.82,0,7.39,3.09,84113,0,471.43
10/4/2020 1:15,2.83,0,7.37,3.09,84113,0,471.39
10/4/2020 1:30,2.83,0,7.36,3.09,84113,0,471.36
10/4/2020 1:45,2.84,26.6,7.35,3.1,84113,0,471.33
10/4/2020 2:00,2.87,0,7.32,3.14,84113,0,471.25
10/4/2020 2:15,2.88,0,7.09,3.17,84113,0,471.07
10/4/2020 2:30,2.89,38.2,6.83,3.17,84113,0,471.04
10/4/2020 2:45,2.9,25.4,6.81,3.17,84113,0,471.03
10/4/2020 3:00,2.9,0,6.81,3.18,84113,0,471.02
10/4/2020 3:15,2.9,33.9,6.81,3.17,84113,0,471.02
10/4/2020 3:30,2.91,32.8,6.81,3.17,84113,0,471.02
10/4/2020 3:45,2.91,34.4,6.81,3.17,84113,0,471.02
10/4/2020 4:00,2.91,30,6.81,3.17,84113,0,471.02
10/4/2020 4:15,2.91,26.6,6.81,3.17,84113,0,471.02
10/4/2020 4:30,2.91,33.8,6.81,3.18,84113,0,471.01
10/4/2020 4:45,2.91,0,6.8,3.18,84113,0,471
10/4/2020 5:00,2.92,30.2,6.79,3.18,84113,0,470.99
10/4/2020 5:15,2.92,29.4,6.78,3.18,84113,0,470.98
10/4/2020 5:30,2.92,33.1,6.77,3.19,84113,0,470.95
10/4/2020 5:45,2.93,37.3,6.73,3.19,84113,0,470.9
10/4/2020 6:00,2.93,39.2,6.68,3.19,84113,0,470.86
10/4/2020 6:15,2.94,32.7,6.65,3.2,84113,0,470.83
10/4/2020 6:30,2.94,38,6.64,3.2,84113,0,470.81
10/4/2020 6:45,2.94,35.5,6.62,3.2,84113,0,470.78
10/4/2020 7:00,2.94,39.9,6.61,3.2,84113,0,470.77
10/4/2020 7:15,2.7,108.5,6.61,3.2,84113,0,470.77
10/4/2020 7:30,2.43,155.8,6.61,3.2,84113,0,470.77
10/4/2020 7:45,2.31,152.5,6.61,3.2,84113,0,470.77
10/4/2020 8:00,2.25,162.7,6.61,3.2,84113,0,470.77
10/4/2020 8:15,2.2,162.2,6.61,3.1,195802,148.9,470.77
10/4/2020 8:30,2.16,162.5,6.6,2.93,459056,321.2,470.77
10/4/2020 8:45,2.13,161.4,6.6,2.87,749131,322.6,470.77
10/4/2020 9:00,2.09,163.6,6.6,2.83,797547,0,470.76
10/4/2020 9:15,2.07,158.7,6.59,2.78,1107292,413,470.75
10/4/2020 9:30,2.04,158,6.58,2.74,1515318,461.5,470.74
10/4/2020 9:45,2.02,162,6.57,0,1515318,0,470.73
10/4/2020 10:00,2.01,161.7,6.55,0.48,1515318,0,470.71
10/4/2020 10:15,2,159.7,6.53,2.63,1515318,0,470.69
10/4/2020 10:30,1.99,157.2,6.52,2.61,1515318,0,470.66
10/4/2020 10:45,1.99,151.2,6.51,2.59,1775729,347.2,470.65
10/4/2020 11:00,1.99,147.9,6.5,2.57,1827818,0,470.65
10/4/2020 11:15,2.01,140.2,6.5,2.56,1827818,0,470.65
10/4/2020 11:30,2.03,136,6.5,2.55,1827818,0,470.65
10/4/2020 11:45,2.04,131.5,6.49,2.55,1827818,0,470.64
10/4/2020 12:00,2.06,128.5,6.48,2.55,1887535,79.6,470.63
10/4/2020 12:15,2.09,118.2,6.48,2.54,1976458,102.7,470.63
10/4/2020 12:30,2.13,110.6,6.48,2.55,2204096,283,470.63
10/4/2020 12:45,2.17,101.2,6.48,2.56,2445896,265.8,470.63
10/4/2020 13:00,2.2,94.1,6.48,2.57,2668873,244.1,470.63
10/4/2020 13:15,2.25,86,6.48,2.58,2868083,216.8,470.63
10/4/2020 13:30,2.3,70.4,6.48,2.59,3048012,196.6,470.63
10/4/2020 13:45,2.36,54.5,6.48,2.6,3205339,170.5,470.63
10/4/2020 14:00,2.38,53.3,6.48,2.74,3264385,44.6,470.63
10/4/2020 14:15,2.41,44.5,6.48,2.8,3264385,0,470.63
10/4/2020 14:30,2.43,49.1,6.48,2.83,3264385,0,470.63
10/4/2020 14:45,2.49,0,6.48,2.85,3264385,0,470.63
10/4/2020 15:00,2.51,0,6.48,2.87,3264385,0,470.63
10/4/2020 15:15,2.52,0,6.48,2.88,3264385,0,470.63
10/4/2020 15:30,2.54,0,6.48,2.9,3264385,0,470.63
10/4/2020 15:45,2.55,0,6.48,2.91,3264385,0,470.63
10/4/2020 16:00,2.56,0,6.48,2.92,3264385,0,470.63
10/4/2020 16:15,2.57,0,6.47,2.94,3264385,0,470.61
10/4/2020 16:30,2.59,0,6.47,2.95,3264385,0,470.61
10/4/2020 16:45,2.6,0,6.47,2.96,3264385,0,470.61
10/4/2020 17:00,2.61,0,6.47,2.97,3264385,0,470.6
10/4/2020 17:15,2.62,0,6.47,2.98,3264385,0,470.6
10/4/2020 17:30,2.63,0,6.47,2.98,3264385,0,470.6
10/4/2020 17:45,2.63,0,6.47,2.99,3264385,0,470.6
10/4/2020 18:00,2.64,0,6.47,3,3264385,0,470.6
10/4/2020 18:15,2.65,0,6.47,3.01,3264385,0,470.6
10/4/2020 18:30,2.66,0,6.47,3.01,3264385,0,470.6
10/4/2020 18:45,2.67,0,6.47,3.02,3264385,0,470.6
10/4/2020 19:00,2.68,0,6.47,3.03,3264385,0,470.6
10/4/2020 19:15,2.68,0,6.47,3.03,3264385,0,470.6
10/4/2020 19:30,2.69,0,6.47,3.04,3264385,0,470.6
10/4/2020 19:45,2.7,0,6.47,3.04,3264385,0,470.6
10/4/2020 20:00,2.71,0,6.47,3.05,3264385,0,470.6
10/4/2020 20:15,2.72,0,6.47,3.05,3264385,0,470.6
10/4/2020 20:30,2.72,0,6.47,3.06,3264385,0,470.6
10/4/2020 20:45,2.73,0,6.47,3.06,3264385,0,470.6
10/4/2020 21:00,2.73,0,6.46,3.06,3264385,0,470.6
10/4/2020 21:15,2.74,0,6.46,3.07,3264385,0,470.6
10/4/2020 21:30,2.74,0,6.46,3.07,3264385,0,470.6
10/4/2020 21:45,2.75,0,6.46,3.07,3264385,0,470.6
10/4/2020 22:00,2.75,0,6.46,3.08,3264385,0,470.6
10/4/2020 22:15,2.76,0,6.46,3.08,3264385,0,470.59
10/4/2020 22:30,2.76,0,6.46,3.08,3264385,0,470.59
10/4/2020 22:45,2.77,0,6.46,3.09,3264385,0,470.59
10/4/2020 23:00,2.78,0,6.46,3.09,3264385,0,470.58
10/4/2020 23:15,2.78,0,6.43,3.09,3264385,0,470.54
10/4/2020 23:30,2.79,24.4,6.42,3.1,3264385,0,470.54
10/4/2020 23:45,2.79,0,6.42,3.1,3264385,0,470.54
10/5/2020 0:00,2.79,0,6.42,3.1,3264385,0,470.54
10/5/2020 0:15,2.8,0,6.42,3.1,3264385,0,470.54
10/5/2020 0:30,2.8,0,6.42,3.11,3264385,0,470.53
10/5/2020 0:45,2.8,0,6.42,3.11,3264385,0,470.53
10/5/2020 1:00,2.81,0,6.42,3.11,3264385,0,470.53
10/5/2020 1:15,2.81,0,6.42,3.11,3264385,0,470.53
10/5/2020 1:30,2.81,0,6.42,3.11,3264385,0,470.53
10/5/2020 1:45,2.81,0,6.42,3.12,3264385,0,470.53
10/5/2020 2:00,2.81,0,6.42,3.12,3264385,0,470.53
10/5/2020 2:15,2.81,0,6.42,3.12,3264385,0,470.53
10/5/2020 2:30,2.81,0,6.42,3.12,3264385,0,470.53
10/5/2020 2:45,2.82,0,6.42,3.12,3264385,0,470.53
10/5/2020 3:00,2.82,0,6.42,3.12,3264385,0,470.53
10/5/2020 3:15,2.82,0,6.42,3.12,3264385,0,470.53
10/5/2020 3:30,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 3:45,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 4:00,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 4:15,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 4:30,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 4:45,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 5:00,2.82,0,6.42,3.13,3264385,0,470.53
10/5/2020 5:15,2.83,0,6.42,3.13,3264385,0,470.53
10/5/2020 5:30,2.83,0,6.42,3.13,3264385,0,470.53
10/5/2020 5:45,2.83,0,6.42,3.13,3264385,0,470.53
10/5/2020 6:00,2.83,0,6.42,3.13,3264385,0,470.53
10/5/2020 6:15,2.83,0,6.42,3.13,3264385,0,470.53
10/5/2020 6:30,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 6:45,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 7:00,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 7:15,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 7:30,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 7:45,2.83,0,6.42,3.14,3264385,0,470.53
10/5/2020 8:00,2.83,0,6.42,2.97,3448198,245.1,470.53
10/5/2020 8:15,2.69,65.5,6.42,2.82,3761051,368.1,470.53
10/5/2020 8:30,2.37,156.3,6.42,2.75,4128853,416.8,470.53
10/5/2020 8:45,2.23,157.2,6.42,2.7,4510711,425.8,470.53
10/5/2020 9:00,2.16,155.3,6.42,2.64,4897725,430.9,470.53
10/5/2020 9:15,2.1,156.1,6.42,2.59,5283821,428.7,470.53
10/5/2020 9:30,2.06,151.1,6.42,2.54,5661971,418.5,470.53
10/5/2020 9:45,2.02,148.1,6.42,2.49,6028537,405,470.53
10/5/2020 10:00,1.99,150.1,6.42,2.43,6385922,395.5,470.53
10/5/2020 10:15,1.97,143.8,6.42,2.38,6721835,368.8,470.53
10/5/2020 10:30,1.95,139.9,6.42,2.33,7041822,352.9,470.53
10/5/2020 10:45,1.94,136,6.42,2.28,7338571,325.1,470.53
10/5/2020 11:00,1.94,133.3,6.42,2.24,7615544,304.3,470.53
10/5/2020 11:15,1.94,128.3,6.42,2.22,7868645,276.6,470.53
10/5/2020 11:30,1.94,125.8,6.42,2.2,8103594,257.9,470.53
10/5/2020 11:45,1.96,120.3,6.42,2.19,8316753,232.7,470.53
10/5/2020 12:00,1.98,115.1,6.42,2.19,8500072,197.9,470.53
10/5/2020 12:15,2.01,107.5,6.42,2.2,8664709,179.9,470.53
10/5/2020 12:30,2.04,101.8,6.42,2.22,8810735,158.7,470.53
10/5/2020 12:45,2.08,95.3,6.42,2.24,8941894,143.1,470.53
10/5/2020 13:00,2.13,88.3,6.42,2.27,9054548,121.6,470.53
10/5/2020 13:15,2.16,81.2,6.42,2.29,9154912,109.5,470.53
10/5/2020 13:30,2.18,76.5,6.42,2.31,9300691,172.5,470.53
10/5/2020 13:45,2.22,67,6.42,2.33,9453992,169.9,470.53
10/5/2020 14:00,2.25,60.3,6.42,2.35,9594933,153.9,470.53
10/5/2020 14:15,2.27,55.5,6.42,2.38,9726375,144.5,470.53
10/5/2020 14:30,2.31,43.9,6.42,2.4,9809611,82.1,470.53
10/5/2020 14:45,2.39,0,6.42,2.52,9861877,53.3,470.53
10/5/2020 15:00,2.4,0,6.42,2.6,9861877,0,470.53
10/5/2020 15:15,2.41,0,6.42,2.63,9861877,0,470.53
10/5/2020 15:30,2.42,0,6.42,2.65,9861877,0,470.53
10/5/2020 15:45,2.43,0,6.42,2.67,9861877,0,470.53
10/5/2020 16:00,2.44,0,6.42,2.69,9861877,0,470.53
10/5/2020 16:15,2.45,0,6.42,2.71,9861877,0,470.53
10/5/2020 16:30,2.46,0,6.42,2.72,9861877,0,470.53
10/5/2020 16:45,2.46,0,6.42,2.74,9861877,0,470.53
10/5/2020 17:00,2.47,0,6.42,2.75,9861877,0,470.53
10/5/2020 17:15,2.48,0,6.42,2.76,9861877,0,470.53
10/5/2020 17:30,2.49,0,6.42,2.78,9861877,0,470.53
10/5/2020 17:45,2.49,0,6.42,2.79,9861877,0,470.53
10/5/2020 18:00,2.5,0,6.42,2.8,9861877,0,470.53
10/5/2020 18:15,2.51,0,6.42,2.81,9861877,0,470.53
10/5/2020 18:30,2.51,0,6.42,2.82,9861877,0,470.53
10/5/2020 18:45,2.52,0,6.42,2.83,9861877,0,470.53
10/5/2020 19:00,2.53,0,6.42,2.83,9861877,0,470.53
10/5/2020 19:15,2.53,0,6.42,2.84,9861877,0,470.53
10/5/2020 19:30,2.54,0,6.42,2.85,9861877,0,470.53
10/5/2020 19:45,2.54,0,6.42,2.86,9861877,0,470.53
10/5/2020 20:00,2.55,0,6.42,2.86,9861877,0,470.53
10/5/2020 20:15,2.55,0,6.42,2.87,9861877,0,470.53
10/5/2020 20:30,2.56,0,6.42,2.88,9861877,0,470.53
10/5/2020 20:45,2.56,0,6.42,2.88,9861877,0,470.53
10/5/2020 21:00,2.57,0,6.42,2.89,9861877,0,470.53
10/5/2020 21:15,2.57,0,6.42,2.9,9861877,0,470.53
10/5/2020 21:30,2.57,0,6.42,2.9,9861877,0,470.53
10/5/2020 21:45,2.58,0,6.42,2.91,9861877,0,470.53
10/5/2020 22:00,2.58,0,6.42,2.91,9861877,0,470.53
10/5/2020 22:15,2.59,0,6.42,2.92,9861877,0,470.53
10/5/2020 22:30,2.59,0,6.42,2.92,9861877,0,470.53
10/5/2020 22:45,2.59,0,6.42,2.93,9861877,0,470.53
10/5/2020 23:00,2.6,0,6.42,2.93,9861877,0,470.53
10/5/2020 23:15,2.6,0,6.42,2.93,9861877,0,470.53
10/5/2020 23:30,2.6,0,6.42,2.94,9861877,0,470.53
10/5/2020 23:45,2.61,0,6.42,2.94,9861877,0,470.53
10/6/2020 0:00,2.61,0,6.42,2.94,9861877,0,470.53
10/6/2020 0:15,2.61,0,6.42,2.95,9861877,0,470.53
10/6/2020 0:30,2.61,0,6.42,2.95,9861877,0,470.53
10/6/2020 0:45,2.62,0,6.42,2.95,9861877,0,470.53
10/6/2020 1:00,2.62,0,6.42,2.96,9861877,0,470.53
10/6/2020 1:15,2.62,0,6.42,2.96,9861877,0,470.53
10/6/2020 1:30,2.62,0,6.42,2.96,9861877,0,470.53
10/6/2020 1:45,2.62,0,6.42,2.97,9861877,0,470.53
10/6/2020 2:00,2.63,0,6.42,2.97,9861877,0,470.53
10/6/2020 2:15,2.63,0,6.42,2.97,9861877,0,470.53
10/6/2020 2:30,2.63,0,6.42,2.97,9861877,0,470.53
10/6/2020 2:45,2.63,0,6.42,2.97,9861877,0,470.53
10/6/2020 3:00,2.63,0,6.42,2.98,9861877,0,470.53
10/6/2020 3:15,2.63,0,6.42,2.98,9861877,0,470.53
10/6/2020 3:30,2.64,0,6.42,2.98,9861877,0,470.53
10/6/2020 3:45,2.64,0,6.42,2.98,9861877,0,470.53
10/6/2020 4:00,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 4:15,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 4:30,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 4:45,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 5:00,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 5:15,2.64,0,6.42,2.99,9861877,0,470.53
10/6/2020 5:30,2.65,0,6.42,2.99,9861877,0,470.53
10/6/2020 5:45,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 6:00,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 6:15,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 6:30,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 6:45,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 7:00,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 7:15,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 7:30,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 7:45,2.65,0,6.42,3,9861877,0,470.53
10/6/2020 8:00,2.66,0,6.42,3,9861877,0,470.53
10/6/2020 8:15,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 8:30,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 8:45,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 9:00,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 9:15,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 9:30,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 9:45,2.66,0,6.42,3.01,9861877,0,470.53
10/6/2020 10:00,2.66,0,6.42,3.01,9861877,0,470.53
